ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.17 10:05:00-ABEV3,2023.04.17 10:05:00,ABEV3,14.74,14.75,14.73,14.74,13600,1,10
2023.04.17 10:05:00-ALPA4,2023.04.17 10:05:00,ALPA4,7.45,7.47,7.42,7.42,52800,1,39
2023.04.14 16:54:00-ALSO3,2023.04.14 16:54:00,ALSO3,18.63,18.63,18.59,18.62,435100,1,130
2023.04.17 10:05:00-ARZZ3,2023.04.17 10:05:00,ARZZ3,68.26,68.39,68.26,68.32,3500,5,16
2023.04.17 10:05:00-ASAI3,2023.04.17 10:05:00,ASAI3,13.35,13.36,13.32,13.34,17000,1,19
2023.04.17 10:05:00-AZUL4,2023.04.17 10:05:00,AZUL4,11.63,11.63,11.57,11.57,84300,1,37
2023.04.17 10:05:00-B3SA3,2023.04.17 10:05:00,B3SA3,11.96,12.03,11.95,12.02,126600,1,28
2023.04.17 10:05:00-BBAS3,2023.04.17 10:05:00,BBAS3,43.18,43.25,43.17,43.24,23700,1,35
2023.04.17 10:05:00-BBDC3,2023.04.17 10:05:00,BBDC3,12.38,12.4,12.37,12.4,2000,1,15
2023.04.17 10:05:00-BBDC4,2023.04.17 10:05:00,BBDC4,13.74,13.76,13.71,13.76,89800,1,55
2023.04.17 10:05:00-BBSE3,2023.04.17 10:05:00,BBSE3,34.7,34.71,34.7,34.71,1200,1,6
2023.04.14 16:54:00-BEEF3,2023.04.14 16:54:00,BEEF3,9.43,9.46,9.42,9.46,987700,1,206
2023.04.14 16:54:00-BPAC11,2023.04.14 16:54:00,BPAC11,22.97,22.98,22.95,22.95,1477700,1,312
2023.04.17 10:05:00-BPAN4,2023.04.17 10:05:00,BPAN4,5.44,5.48,5.44,5.48,3800,1,7
2023.04.17 10:05:00-BRAP4,2023.04.17 10:05:00,BRAP4,26.57,26.7,26.53,26.7,29300,1,31
2023.04.17 10:05:00-BRFS3,2023.04.17 10:05:00,BRFS3,6.14,6.14,6.11,6.12,103500,1,20
2023.04.17 10:05:00-BRKM5,2023.04.17 10:05:00,BRKM5,20.71,20.71,20.61,20.61,4200,1,12
2023.04.17 10:05:00-CASH3,2023.04.17 10:05:00,CASH3,0.95,0.95,0.94,0.95,8400,1,3
2023.04.17 10:05:00-CCRO3,2023.04.17 10:05:00,CCRO3,12.98,13.02,12.96,13.02,13200,1,22
2023.04.17 10:05:00-CIEL3,2023.04.17 10:05:00,CIEL3,5.09,5.12,5.09,5.12,67900,1,16
2023.04.17 10:05:00-CMIG4,2023.04.17 10:05:00,CMIG4,12.37,12.39,12.37,12.39,4300,1,14
2023.04.17 10:05:00-CMIN3,2023.04.17 10:05:00,CMIN3,4.72,4.73,4.72,4.73,7100,1,10
2023.04.17 10:05:00-COGN3,2023.04.17 10:05:00,COGN3,2.04,2.04,2.04,2.04,117900,1,6
2023.04.17 10:05:00-CPFE3,2023.04.17 10:05:00,CPFE3,33.93,33.98,33.91,33.93,1700,3,12
2023.04.17 10:05:00-CPLE6,2023.04.17 10:05:00,CPLE6,7.89,7.89,7.88,7.89,900,1,7
2023.04.17 10:05:00-CRFB3,2023.04.17 10:05:00,CRFB3,10.94,10.94,10.93,10.94,2500,1,9
2023.04.17 10:05:00-CSAN3,2023.04.17 10:05:00,CSAN3,15.91,15.93,15.91,15.91,2100,2,5
2023.04.17 10:05:00-CSNA3,2023.04.17 10:05:00,CSNA3,14.59,14.64,14.58,14.61,70500,1,40
2023.04.17 10:05:00-CVCB3,2023.04.17 10:05:00,CVCB3,3.25,3.27,3.25,3.26,3300,1,4
2023.04.17 10:06:00-CYRE3,2023.04.17 10:06:00,CYRE3,15.7,15.7,15.7,15.7,100,2,1
2023.04.14 16:54:00-DXCO3,2023.04.14 16:54:00,DXCO3,6.12,6.13,6.11,6.13,303400,1,121
2023.04.14 16:54:00-ECOR3,2023.04.14 16:54:00,ECOR3,6.09,6.11,6.09,6.11,222100,1,124
2023.04.17 10:05:00-EGIE3,2023.04.17 10:05:00,EGIE3,40.96,40.98,40.96,40.97,500,2,5
2023.04.14 16:54:00-ELET3,2023.04.14 16:54:00,ELET3,34.83,34.95,34.77,34.95,818200,1,324
2023.04.17 10:05:00-ELET6,2023.04.17 10:05:00,ELET6,38.13,38.19,38.1,38.18,5600,2,17
2023.04.17 10:05:00-EMBR3,2023.04.17 10:05:00,EMBR3,20.51,20.52,20.5,20.5,9900,1,8
