ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.17 10:08:00-ABEV3,2023.04.17 10:08:00,ABEV3,14.71,14.73,14.71,14.73,1400,2,2
2023.04.17 10:08:00-ALPA4,2023.04.17 10:08:00,ALPA4,7.42,7.42,7.41,7.42,8900,1,8
2023.04.14 16:54:00-ALSO3,2023.04.14 16:54:00,ALSO3,18.63,18.63,18.59,18.62,435100,1,130
2023.04.17 10:08:00-ARZZ3,2023.04.17 10:08:00,ARZZ3,68.41,68.41,68.41,68.41,600,8,2
2023.04.17 10:08:00-ASAI3,2023.04.17 10:08:00,ASAI3,13.37,13.4,13.37,13.38,7500,1,15
2023.04.17 10:08:00-AZUL4,2023.04.17 10:08:00,AZUL4,11.6,11.62,11.6,11.61,13600,1,13
2023.04.17 10:08:00-B3SA3,2023.04.17 10:08:00,B3SA3,12.0,12.0,11.98,12.0,76200,1,19
2023.04.17 10:08:00-BBAS3,2023.04.17 10:08:00,BBAS3,43.17,43.34,43.17,43.34,46300,1,40
2023.04.17 10:08:00-BBDC3,2023.04.17 10:08:00,BBDC3,12.38,12.38,12.36,12.37,31400,2,10
2023.04.17 10:08:00-BBDC4,2023.04.17 10:08:00,BBDC4,13.73,13.74,13.7,13.71,88000,1,42
2023.04.17 10:08:00-BBSE3,2023.04.17 10:08:00,BBSE3,34.82,34.82,34.78,34.82,9600,2,11
2023.04.14 16:54:00-BEEF3,2023.04.14 16:54:00,BEEF3,9.43,9.46,9.42,9.46,987700,1,206
2023.04.17 10:08:00-BPAC11,2023.04.17 10:08:00,BPAC11,23.14,23.15,23.0,23.01,8200,1,11
2023.04.17 10:08:00-BPAN4,2023.04.17 10:08:00,BPAN4,5.46,5.47,5.46,5.47,300,1,2
2023.04.17 10:08:00-BRAP4,2023.04.17 10:08:00,BRAP4,26.68,26.71,26.67,26.7,25000,1,19
2023.04.17 10:08:00-BRFS3,2023.04.17 10:08:00,BRFS3,6.11,6.14,6.11,6.14,10900,1,7
2023.04.17 10:08:00-BRKM5,2023.04.17 10:08:00,BRKM5,20.58,20.64,20.58,20.63,2600,1,10
2023.04.17 10:08:00-CASH3,2023.04.17 10:08:00,CASH3,0.95,0.95,0.94,0.95,188700,1,5
2023.04.17 10:08:00-CCRO3,2023.04.17 10:08:00,CCRO3,13.01,13.01,13.01,13.01,800,1,2
2023.04.17 10:08:00-CIEL3,2023.04.17 10:08:00,CIEL3,5.12,5.12,5.12,5.12,31100,1,12
2023.04.17 10:08:00-CMIG4,2023.04.17 10:08:00,CMIG4,12.37,12.38,12.36,12.36,4700,1,5
