ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.17 10:01:00-ABEV3,2023.04.17 10:01:00,ABEV3,14.73,14.76,14.72,14.76,28200,0,21
2023.04.14 16:54:00-ALPA4,2023.04.14 16:54:00,ALPA4,7.57,7.6,7.57,7.59,607200,1,209
2023.04.14 16:54:00-ALSO3,2023.04.14 16:54:00,ALSO3,18.63,18.63,18.59,18.62,435100,1,130
2023.04.14 16:54:00-ARZZ3,2023.04.14 16:54:00,ARZZ3,68.1,68.1,67.86,67.86,57700,1,115
2023.04.17 10:01:00-ASAI3,2023.04.17 10:01:00,ASAI3,13.22,13.4,13.22,13.27,16500,2,16
2023.04.14 16:54:00-AZUL4,2023.04.14 16:54:00,AZUL4,11.56,11.57,11.55,11.57,372700,1,127
2023.04.14 16:54:00-B3SA3,2023.04.14 16:54:00,B3SA3,11.95,11.97,11.94,11.97,5510900,1,413
2023.04.14 16:54:00-BBAS3,2023.04.14 16:54:00,BBAS3,43.44,43.49,43.4,43.43,1179300,1,510
2023.04.14 16:54:00-BBDC3,2023.04.14 16:54:00,BBDC3,12.39,12.4,12.37,12.4,571900,1,148
2023.04.14 16:54:00-BBDC4,2023.04.14 16:54:00,BBDC4,13.75,13.79,13.73,13.79,3015800,1,442
2023.04.17 10:01:00-BBSE3,2023.04.17 10:01:00,BBSE3,34.87,34.89,34.75,34.8,7100,0,18
2023.04.14 16:54:00-BEEF3,2023.04.14 16:54:00,BEEF3,9.43,9.46,9.42,9.46,987700,1,206
2023.04.14 16:54:00-BPAC11,2023.04.14 16:54:00,BPAC11,22.97,22.98,22.95,22.95,1477700,1,312
2023.04.17 10:01:00-BPAN4,2023.04.17 10:01:00,BPAN4,5.43,5.43,5.43,5.43,100,2,1
2023.04.14 16:54:00-BRAP4,2023.04.14 16:54:00,BRAP4,26.6,26.62,26.6,26.62,290000,1,133
2023.04.14 16:54:00-BRFS3,2023.04.14 16:54:00,BRFS3,6.17,6.17,6.15,6.17,801800,1,205
2023.04.14 16:54:00-BRKM5,2023.04.14 16:54:00,BRKM5,20.78,20.8,20.78,20.8,159100,1,144
2023.04.14 16:54:00-CASH3,2023.04.14 16:54:00,CASH3,0.95,0.95,0.94,0.94,1327300,1,129
2023.04.14 16:54:00-CCRO3,2023.04.14 16:54:00,CCRO3,13.06,13.07,13.01,13.05,925300,1,206
2023.04.14 16:54:00-CIEL3,2023.04.14 16:54:00,CIEL3,5.1,5.1,5.08,5.08,1703200,1,224
2023.04.14 16:54:00-CMIG4,2023.04.14 16:54:00,CMIG4,12.28,12.31,12.26,12.31,1083800,1,255
2023.04.14 16:54:00-CMIN3,2023.04.14 16:54:00,CMIN3,4.73,4.73,4.7,4.72,702000,1,196
2023.04.14 16:54:00-COGN3,2023.04.14 16:54:00,COGN3,2.03,2.04,2.02,2.02,2588700,1,197
2023.04.14 16:54:00-CPFE3,2023.04.14 16:54:00,CPFE3,33.77,33.83,33.68,33.83,165300,1,139
2023.04.14 16:54:00-CPLE6,2023.04.14 16:54:00,CPLE6,7.88,7.89,7.86,7.87,1018500,1,190
